"","distance","type","Hylak_id","geometry"
"87197",276.586333718787,"dp",113539,c(-83.2954056997268, 32.9031314493412)
"87198",276.586333718787,"dp",113406,c(-84.3635744388776, 33.2880722659821)
"87199",276.586333718787,"dp",113338,c(-84.7497548856113, 33.4880005208144)
"87200",276.586333718787,"dp",113344,c(-84.7829841066616, 33.463444251313)
"87201",276.586333718787,"dp",113255,c(-82.4102473860115, 33.8248053415832)
"87286",553.172667437573,"dp",113979,c(-94.7057904671873, 29.8948390555435)
"87381",540.832691319598,"dp",114601,c(-98.2438151479324, 26.0837211898812)
"87382",540.832691319598,"dp",114512,c(-97.3402764196748, 27.6234844564445)
"87453",725.603197346869,"dp",114244,c(-98.3769951190957, 29.2497319879393)
"87541",400.24992192379,"dp",1066588,c(-94.3815246385808, 29.6966855229304)
"87542",400.24992192379,"dp",114249,c(-95.3258150913658, 29.2339289338059)
"87572",400.24992192379,"dp",113789,c(-82.8643979101028, 31.1966646898949)
"87587",2063.0317496345,"dp",837,c(-85.0753004762202, 31.6428245048985)
"87900",335.410196624968,"dp",113939,c(-93.856090925049, 30.0056967668332)
"87901",335.410196624968,"dp",113935,c(-93.8601932980182, 30.012438927626)
"87902",335.410196624968,"dp",1066584,c(-94.2165646542096, 29.6964090586651)
"87903",335.410196624968,"dp",1066347,c(-94.7809084835337, 29.8215760252353)
"87904",335.410196624968,"dp",1066294,c(-94.7332496114745, 29.8479248533602)
"87905",335.410196624968,"dp",1066226,c(-94.9553395985424, 29.8843378725626)
"87906",335.410196624968,"dp",1065832,c(-97.600768185015, 30.2167861516022)
"87907",335.410196624968,"dp",113823,c(-95.3367800208563, 30.856939157936)
"87908",335.410196624968,"dp",1063077,c(-97.0245363922824, 33.2151258318487)
"87909",335.410196624968,"dp",1064685,c(-100.041332291789, 31.7621589672908)
"87911",335.410196624968,"dp",1068522,c(-97.2710845486284, 27.9047690099969)
"87912",335.410196624968,"dp",1068182,c(-96.7947678332004, 28.4258328044962)
"87913",335.410196624968,"dp",1069006,c(-97.53335995439, 26.9045302162942)
"87918",335.410196624968,"dp",1064874,c(-103.390527420224, 31.5224287764554)
"87919",335.410196624968,"dp",1064341,c(-102.283930148194, 32.1949058063256)
"87920",335.410196624968,"dp",1062198,c(-101.951767251622, 33.8840712536846)
"87921",335.410196624968,"dp",1061039,c(-101.789264231931, 34.8657512688028)
"87922",335.410196624968,"dp",1061055,c(-101.746064460926, 34.8591607174458)
"87923",335.410196624968,"dp",1059838,c(-100.984200291338, 36.228381205119)
"88003",335.410196624968,"dp",1063381,c(-82.8808118610806, 32.9825658755073)
"88004",335.410196624968,"dp",1064227,c(-81.8211600049418, 32.3302172277924)
"88005",335.410196624968,"dp",113701,c(-81.6735726782748, 31.9392031155168)
"88053",670.820393249937,"dp",114028,c(-94.8099818224022, 29.7984422089701)
"88068",1341.64078649987,"dp",9418,c(-98.3586548364628, 33.7143132765799)
"88103",872.066511224918,"dp",9413,c(-82.5188710876734, 33.9365994640942)
"88115",863.770802933278,"dp",113271,c(-99.2720704735539, 33.727583561315)
"88148",492.036584005702,"dp",114289,c(-95.7174445595868, 29.0966465896735)
"88149",492.036584005702,"dp",114356,c(-100.126193443937, 28.5803852470087)
"88150",492.036584005702,"dp",114589,c(-97.8780752204277, 26.2503577962484)
"88163",984.073168011404,"dp",9490,c(-100.528275045027, 31.90175558487)
"88171",818.840643837371,"dp",114295,c(-95.2542732740643, 29.0383839753092)
"88420",342.052627529741,"dp",1067165,c(-95.5673467590268, 29.3791663142177)
"88421",342.052627529741,"dp",1067150,c(-95.6995680234636, 29.378443939847)
"88422",342.052627529741,"dp",1065761,c(-96.713719212453, 30.3152653983676)
"88423",342.052627529741,"dp",113479,c(-98.6047704600067, 33.1338497969476)
"88424",342.052627529741,"dp",114581,c(-98.1693347830367, 26.3918316953711)
"88425",342.052627529741,"dp",1068117,c(-96.8238411720689, 28.4863963150042)
"88426",342.052627529741,"dp",1069361,c(-97.3425683976162, 25.99385246725)
"88429",342.052627529741,"dp",1064253,c(-101.708175479275, 32.3111278161826)
"88430",342.052627529741,"dp",1060749,c(-102.017632633283, 35.109387632161)
"88502",342.052627529741,"dp",113848,c(-83.2009708576169, 30.692081732889)
"88503",342.052627529741,"dp",113538,c(-83.654434680146, 32.9098156418204)
"88542",684.105255059483,"dp",114061,c(-94.0198781658432, 29.7172910288984)
"88578",577.06152185014,"dp",114207,c(-94.9647839745736, 29.315784651844)
"88579",577.06152185014,"dp",113749,c(-96.543854216923, 31.5979882438061)
"88580",577.06152185014,"dp",113249,c(-98.5428647600817, 33.8387846233858)
"88596",1154.12304370028,"dp",9343,c(-101.640686984831, 35.6594935518214)
"88599",947.259204230817,"dp",114590,c(-97.3751421308117, 26.2390495159769)
"88602",1012.02766760598,"dp",9467,c(-97.4583846292774, 32.6435805543233)
"88669",488.364617882991,"dp",114366,c(-96.5212287381778, 28.5223545058991)
"88670",488.364617882991,"dp",114326,c(-96.5975640891118, 28.80359000934)
"88671",488.364617882991,"dp",113686,c(-99.4836236048325, 32.0320906495611)
"88713",713.091859440283,"dp",113367,c(-95.1565922063876, 33.3912023551462)
"88714",713.091859440283,"dp",114565,c(-98.0553646192117, 26.5373901310588)
"88879",351.140997321589,"dp",113875,c(-94.8810063839814, 30.4042735144954)
"88880",351.140997321589,"dp",114219,c(-95.1921223235814, 29.3025009898058)
"88881",351.140997321589,"dp",1067936,c(-96.0504234716518, 28.6701603285177)
"88882",351.140997321589,"dp",114582,c(-97.3796146091683, 26.3709853979463)
"88917",351.140997321589,"dp",113339,c(-84.2776029705672, 33.4839338206536)
"88918",351.140997321589,"dp",113167,c(-84.5947520738925, 34.2978847496465)
"88919",351.140997321589,"dp",1062922,c(-82.4043970454293, 33.3251586094436)
"88988",550.726792520575,"dp",113851,c(-83.201728904796, 30.6704194199714)
"89030",618.465843842649,"dp",114066,c(-93.986577599176, 29.7059024848079)
"89031",618.465843842649,"dp",113993,c(-94.0050694912446, 29.8495212115373)
"89051",1236.9316876853,"dp",823,c(-84.0025344038833, 34.1932920753368)
"89083",453.982378512647,"dp",113399,c(-95.7397712785614, 33.2836711332423)
"89101",1394.59671590034,"dp",9459,c(-102.280171126006, 32.8075149454522)
"89117",1502.69757436418,"dp",9528,c(-96.5513990159054, 30.3204468737917)
"89131",2627.18480507177,"dp",9601,c(-96.0507668224329, 28.7673107631691)
"89136",1124.49988883948,"dp",9421,c(-82.3533537156706, 33.690706795603)
"89190",582.494635168428,"dp",114011,c(-95.0238001770159, 29.8291743334304)
"89191",582.494635168428,"dp",113675,c(-96.0984212353911, 32.1161268680144)
"89192",582.494635168428,"dp",114606,c(-97.7233979230858, 26.0562219136846)
"89203",3939.26389062728,"dp",841,c(-95.1449985436486, 30.7382111332869)
"89586",283.019433961698,"dp",1064077,c(-94.7355950986286, 32.4478572317844)
"89591",283.019433961698,"dp",1066002,c(-94.605224361129, 30.0357734034387)
"89592",283.019433961698,"dp",1067805,c(-96.0145366263737, 28.8639261056941)
"89593",283.019433961698,"dp",1065321,c(-95.372051510189, 30.8500721423137)
"89594",283.019433961698,"dp",113841,c(-98.3798756983762, 30.7341622695304)
"89595",283.019433961698,"dp",1068315,c(-96.7676787943007, 28.1690465521315)
"89596",283.019433961698,"dp",1068265,c(-96.9021073137589, 28.2772912302039)
"89598",283.019433961698,"dp",113656,c(-100.852496282624, 32.2814079076614)
"89599",283.019433961698,"dp",1062157,c(-101.447318067648, 33.9227227416159)
"89700",283.019433961698,"dp",1065326,c(-84.8241862003954, 30.8451314583465)
"89701",283.019433961698,"dp",1065388,c(-83.3905450798031, 30.7609793032658)
"89702",283.019433961698,"dp",1065470,c(-82.2282759311214, 30.6697371775102)
"89703",283.019433961698,"dp",1064098,c(-83.6347566671972, 32.4376592676752)
"89704",283.019433961698,"dp",1062928,c(-84.1320757485869, 33.3159416475661)
"89777",1583.19297623505,"dp",9492,c(-97.3648951165908, 31.9036729983229)
"89778",1077.07938426097,"dp",9507,c(-97.5055574593218, 31.1213816868095)
"89823",560.446250768082,"dp",113664,c(-95.1409140070836, 32.2208399380524)
"89834",1484.92424049175,"dp",9496,c(-97.2170224074565, 31.575875561682)
"89865",480.936586256442,"dp",113005,c(-100.905724571898, 35.0126474348065)
"89871",961.873172512884,"dp",9509,c(-95.2852729445879, 30.9333547726889)
"90121",361.247837363769,"dp",114041,c(-94.1240427664517, 29.7692395561711)
"90122",361.247837363769,"dp",1067577,c(-95.6160446016315, 29.1563093617686)
"90123",361.247837363769,"dp",113680,c(-96.410446831606, 32.0747419511373)
"90129",361.247837363769,"dp",1060655,c(-102.030635371954, 35.186231320615)
"90130",361.247837363769,"dp",1060678,c(-101.999310187054, 35.1646715670216)
"90183",361.247837363769,"dp",1064775,c(-81.8166652310799, 31.6452502558715)
"90221",722.495674727538,"dp",113697,c(-98.4751666878883, 31.9791522018546)
"90371",375.89892258425,"dp",113584,c(-98.8609146018198, 32.6432282853401)
"90372",375.89892258425,"dp",113360,c(-99.3737156820671, 33.4196647971703)
"90373",375.89892258425,"dp",1064709,c(-100.042919731764, 31.7339997441383)
"90374",375.89892258425,"dp",1068300,c(-97.211145312268, 28.193700921856)
"90375",375.89892258425,"dp",1068586,c(-97.5471519539483, 27.8640930901873)
"90406",375.89892258425,"dp",113022,c(-84.0746559043217, 34.9223105065647)
"90433",751.7978451685,"dp",114335,c(-96.5667338644282, 28.7418715916592)
"90459",547.44862772684,"dp",113896,c(-93.7267903718023, 30.1892110706877)
"90493",534.134814442946,"dp",113473,c(-96.9441075865814, 33.172429939262)
"90494",534.134814442946,"dp",113494,c(-99.5792088950142, 33.069808187618)
"90521",702.922470831599,"dp",113358,c(-81.9524359399552, 33.43524043715)
"90522",1405.8449416632,"dp",9462,c(-94.596631673399, 32.7817012094538)
"90523",1405.8449416632,"dp",9438,c(-97.8550840953961, 33.2076835921905)
"90557",1148.6513831446,"dp",9485,c(-95.4569929261561, 32.1039000129258)
"90635",417.851648315524,"dp",1066903,c(-94.7027315238647, 29.5486701225624)
"90638",417.851648315524,"dp",113605,c(-102.493967185115, 32.57338538554)
"90639",417.851648315524,"dp",113449,c(-101.913178191106, 33.2204945895171)
"90640",417.851648315524,"dp",113495,c(-101.042703697159, 33.0568544990577)
"90661",417.851648315524,"dp",1063725,c(-83.578094870111, 32.6985255975039)
"90701",600.749531835024,"dp",114006,c(-93.9307451948858, 29.8386945141795)
"90702",600.749531835024,"dp",114268,c(-95.609413918365, 29.1867471855594)
"90719",1980.9088823063,"dp",9443,c(-96.9640040954818, 33.0910558041377)
"90833",429.534631898291,"dp",114040,c(-94.0402027484447, 29.7637013526627)
"90834",429.534631898291,"dp",1067608,c(-95.5807775713998, 29.1269550995338)
"90835",429.534631898291,"dp",113863,c(-95.6096279552156, 30.530550797228)
"90837",429.534631898291,"dp",113265,c(-97.2313049081306, 33.7641838627616)
"90841",429.534631898291,"dp",113276,c(-101.036799847365, 33.7151426693758)
"90867",429.534631898291,"dp",113493,c(-83.8127416857455, 33.0783741207417)
"90882",859.069263796581,"dp",9548,c(-93.9594796420742, 29.7586224365628)
"90914",676.830850360709,"dp",113764,c(-94.6934699709767, 31.4444881491422)
"90936",664.07830863536,"dp",114545,c(-98.0868057407395, 27.1618872335939)
"91052",445.982062419555,"dp",114269,c(-95.1001087733436, 29.1821766069796)
"91053",445.982062419555,"dp",113648,c(-96.8111371931676, 32.3398756406742)
"91054",445.982062419555,"dp",114373,c(-96.7839411358426, 28.4898119864111)
"91099",891.96412483911,"dp",113260,c(-99.8406593670808, 33.7894179156231)
"91227",391.152144312159,"dp",113898,c(-97.2876188953346, 30.1581222181431)
"91264",391.152144312159,"dp",113270,c(-83.9346758040519, 33.7351997059143)
"91372",700.357051795725,"dp",114100,c(-94.5964845230642, 29.5843652264952)
"91373",700.357051795725,"dp",9560,c(-98.9244835464377, 29.5619983756111)
"91399",814.984662432367,"dp",114566,c(-97.8993986416653, 26.5359988915301)
"91402",1373.79037702264,"dp",114261,c(-95.6112867408074, 29.2240564840736)
"91448",421.070065428546,"dp",113945,c(-93.8810306772409, 30.0120286903291)
"91449",421.070065428546,"dp",114303,c(-95.2725734247877, 28.9739276695816)
"93108",152.970585407784,"dp",1063095,c(-94.9860182137901, 33.1933119094953)
"93109",152.970585407784,"dp",1065675,c(-94.9044032872089, 30.4512991942051)
"93110",152.970585407784,"dp",1065858,c(-94.1415358198843, 30.1599994996866)
"93114",152.970585407784,"dp",1066741,c(-94.373119233095, 29.6255762384311)
"93115",152.970585407784,"dp",1066886,c(-95.0261055322606, 29.5576641293872)
"93116",152.970585407784,"dp",1067745,c(-95.3599361326268, 28.9310132810432)
"93117",152.970585407784,"dp",1067823,c(-95.501035467261, 28.8364446659018)
"93118",152.970585407784,"dp",1066028,c(-95.2467909024967, 30.0142002725421)
"93119",152.970585407784,"dp",1067177,c(-95.9823508349699, 29.3713361327679)
"93120",152.970585407784,"dp",1066846,c(-96.3856453115467, 29.5655166063423)
"93121",152.970585407784,"dp",1066935,c(-96.6609145377781, 29.5222053578102)
"93122",152.970585407784,"dp",1065481,c(-96.7901526636101, 30.6602705059738)
"93123",152.970585407784,"dp",113885,c(-97.7848889266128, 30.2998324496216)
"93124",152.970585407784,"dp",1065707,c(-95.931209404988, 30.4149486024174)
"93125",152.970585407784,"dp",1065522,c(-95.5372701224213, 30.6207316569329)
"93126",152.970585407784,"dp",1065257,c(-95.4178018869974, 30.9233663863292)
"93127",152.970585407784,"dp",1064349,c(-95.7287751353636, 32.1800257861102)
"93128",152.970585407784,"dp",1064504,c(-95.9065505761624, 32.0189050877461)
"93129",152.970585407784,"dp",1064302,c(-95.7804650347752, 32.2376016989123)
"93130",152.970585407784,"dp",1064073,c(-95.3032252854291, 32.4468673113506)
"93131",152.970585407784,"dp",1063547,c(-96.8954008257746, 32.8537335278712)
"93132",152.970585407784,"dp",1064530,c(-98.1175690789072, 31.9852879249041)
"93133",152.970585407784,"dp",1063779,c(-99.367276740146, 32.6481823466105)
"93134",152.970585407784,"dp",1067038,c(-98.5323011496861, 29.4509979730877)
"93135",152.970585407784,"dp",1066473,c(-97.9310671773468, 29.7613023562959)
"93137",152.970585407784,"dp",1068799,c(-97.973629296902, 27.4841910577369)
"93138",152.970585407784,"dp",1068501,c(-97.8134717643654, 27.9183603500078)
"93139",152.970585407784,"dp",1068311,c(-96.8091573522999, 28.1721545455657)
"93140",152.970585407784,"dp",1068175,c(-96.8438803722031, 28.4350140935653)
"93141",152.970585407784,"dp",1068227,c(-96.6489730651569, 28.3446281152119)
"93142",152.970585407784,"dp",1068278,c(-96.630619405221, 28.2479458861711)
"93143",152.970585407784,"dp",1069182,c(-97.4543625201272, 26.4471022529286)
"93144",152.970585407784,"dp",1069233,c(-97.4458188825088, 26.3210791389561)
"93146",152.970585407784,"dp",114604,c(-97.2903612424825, 26.0809922200365)
"93147",152.970585407784,"dp",1069351,c(-97.2937635365863, 26.011702248767)
"93161",152.970585407784,"dp",1061357,c(-102.580438072743, 34.6475808315609)
"93412",152.970585407784,"dp",1061893,c(-85.0914557993369, 34.138654710129)
"93413",152.970585407784,"dp",1063009,c(-85.1208903253907, 33.2547627811128)
"93447",152.970585407784,"dp",1065408,c(-82.2071754649365, 30.735709577596)
"93461",152.970585407784,"dp",1064305,c(-83.0794871085168, 32.2348548926634)
"93462",152.970585407784,"dp",1064853,c(-83.6077701876217, 31.5452014055354)
"93463",152.970585407784,"dp",1064802,c(-84.1466302544254, 31.6156953340893)
"93464",152.970585407784,"dp",1062748,c(-83.7286073670691, 33.4521538074457)
"93465",152.970585407784,"dp",1062307,c(-84.0924165038176, 33.7891191558525)
"93793",305.941170815567,"dp",1067137,c(-95.7224119981604, 29.3893464419227)
"93794",305.941170815567,"dp",1067943,c(-96.3111783239542, 28.6604394882212)
"93795",305.941170815567,"dp",1064474,c(-95.7892360865473, 32.0556257849212)
"93796",305.941170815567,"dp",1064194,c(-95.6916620372958, 32.3666659198033)
"93799",305.941170815567,"dp",1068168,c(-96.8010952975952, 28.4456980996894)
"93800",305.941170815567,"dp",114584,c(-97.385683445702, 26.3450557253205)
"93807",305.941170815567,"dp",1065017,c(-105.887775619589, 31.3026575219353)
"93808",305.941170815567,"dp",1064646,c(-101.872640503429, 31.8270745604268)
"93809",305.941170815567,"dp",1063189,c(-101.966861308688, 33.1426877352355)
"93856",305.941170815567,"dp",113745,c(-84.1173830106158, 31.6107100591115)
"93987",442.944691807002,"dp",113053,c(-83.5588538490654, 34.8418861599648)
"94008",1189.83192090312,"dp",9540,c(-95.150541206258, 29.9346186960412)
"94037",517.880295048962,"dp",114547,c(-97.5056288049386, 26.9917101009902)
"94047",1035.76059009792,"dp",9450,c(-97.1231360347762, 32.9983198795292)
"94049",1051.71288857749,"dp",114294,c(-95.5287710758134, 29.067323541146)
"94085",499.299509312797,"dp",1067819,c(-95.5243253520631, 28.8462948201288)
"94088",499.299509312797,"dp",113356,c(-85.0391817576873, 33.4236690699163)
"94561",295.465734053883,"dp",1064633,c(-94.4275068886439, 31.8471806470768)
"94563",295.465734053883,"dp",1066273,c(-94.1017561793865, 29.8590369331853)
"94564",295.465734053883,"dp",1066798,c(-94.6426183825632, 29.5838033797625)
"94565",295.465734053883,"dp",1066218,c(-94.6834280754043, 29.8951244380109)
"94566",295.465734053883,"dp",114275,c(-95.1734119355612, 29.1479842201018)
"94567",295.465734053883,"dp",1065830,c(-97.6478072420278, 30.2186322194384)
"94568",295.465734053883,"dp",1064828,c(-95.1405929518078, 31.5768788594191)
"94569",295.465734053883,"dp",113644,c(-95.9983144167413, 32.3583898282481)
"94570",295.465734053883,"dp",113658,c(-95.49861863449, 32.2781170910839)
"94572",295.465734053883,"dp",113738,c(-96.6079002853536, 31.6646785591614)
"94573",295.465734053883,"dp",1063722,c(-98.1108804273271, 32.704291215166)
"94575",295.465734053883,"dp",1068643,c(-98.0620889436003, 27.793813198484)
"94576",295.465734053883,"dp",114470,c(-97.06037864655, 27.8770556969497)
"94585",295.465734053883,"dp",1062166,c(-101.140224237198, 33.91681443272)
"94586",295.465734053883,"dp",1061046,c(-101.816170447688, 34.8659430101481)
"94587",295.465734053883,"dp",1059923,c(-100.90759293524, 36.097390652573)
"94710",295.465734053883,"dp",1065368,c(-84.8522696188301, 30.7952653312658)
"94711",295.465734053883,"dp",1065230,c(-84.4392097109462, 30.9576791689354)
"94777",590.931468107766,"dp",113869,c(-95.5368554260233, 30.4364726832024)
"94778",590.931468107766,"dp",114603,c(-97.8980965841577, 26.0698489265039)
"94779",590.931468107766,"dp",114610,c(-97.5495866231235, 25.974410786657)
"94794",957.183368012629,"dp",114396,c(-96.517826444074, 28.3138826134484)
